Month #,Month,Year,STORE TYPE,CATEGORY,SEGMENT,MANUFACTURER_1,BRAND_2,BARCODE,PACK SIZE,PACK unit, Value Sales , Units Sales ,REGION,STATE,CITY,STORE_ID,PRODUCT_ID,SUPPLIER_ID,DISTRIBUTION_CENTER,SALES_CHANNEL,BATCH_NUMBER,LOT_NUMBER,SUPPLIER_LEAD_TIME_DAYS,WAREHOUSE_ID,INVENTORY_STATUS,ORDER_STATUS,DATA_SOURCE,INGESTION_TIMESTAMP
12,Dec,2021,Small private market,Stain Removal,Stain Remover,R,V,8410104252106,1000,ML,"9,707",69,South,Tamil Nadu,Coimbatore,ST01364,PRD726403,SUP0054,DC_DEL,Modern Trade,B927799,LOT11132,6,WH02,Reserved,Completed,SAP S/4HANA,27-02-2024 15:06
12,Dec,2021,Small private market,Dishwashing,Bars,N,T_2,7290003976768,750,ML,"1,840",14,East,Bihar,Patna,ST00352,PRD843042,SUP0075,DC_BLR,Modern Trade,B666589,LOT68095,11,WH01,In Stock,Pending,SAP ECC,13-09-2024 06:18
12,Dec,2021,Small private market,Stain Removal,Color Care,N,T_2,7290003976775,3000,ML,"2,867",12,Central,Madhya Pradesh,Indore,ST00810,PRD811357,SUP0099,DC_DEL,Retail,B488242,LOT41756,10,WH02,In Stock,Completed,Retail POS,08-08-2024 02:33
12,Dec,2021,Small private market,Laundry Detergents,Powder,N,T_2,7290003976782,3000,ML,"1,631",8,South,KERALA,Kochi,ST00209,PRD430492,SUP0036,DC_CHN,Retail,B340116,LOT40156,8,WH05,Low Stock,Completed,SAP S/4HANA,26-10-2024 07:59
12,Dec,2021,Small private market,Stain Removal,Fabric Whitener,S,S,7290005425912,4000,ML,"27,212",70,North,Delhi,New Delhi,ST00958,PRD680049,SUP0102,DC_CHN,Modern Trade,B738303,LOT51138,3,WH03,In Stock,Completed,SAP S/4HANA,22-01-2024 04:46
12,Dec,2021,Small private market,Stain Removal,Stain Remover,S,S,7290005430626,2000,ML,"36,855",152,West,Gujarat,Ahmedabad,ST00205,PRD851374,SUP0076,DC_DEL,E-Commerce,B289223,LOT32709,11,WH01,In Stock,Completed,SAP S/4HANA,06-03-2024 22:59
12,Dec,2021,Small private market,Dishwashing,Bars,S,S,7290013268891,3000,ML," 4,52,757 ","1,467",South,Andhra Pradesh,Vijayawada,ST00625,PRD186218,SUP0061,DC_DEL,Retail,B522245,LOT59360,10,WH05,In Stock,Completed,Distributor Portal,12-04-2024 01:47
12,Dec,2021,Small private market,Personal Hygiene,Wipes,S,S,7290014397453,3000,ML,"40,903",139,North,Haryana,Gurugram,ST00721,PRD278382,SUP0060,DC_KOL,Retail,B403376,LOT63111,14,WH01,Low Stock,Completed,SAP ECC,26-04-2024 10:38
12,Dec,2021,Small private market,Stain Removal,Color Care,S,S,7290107280563,3000,ML,"83,761",253,North,Uttar Pradesh,Lucknow,ST00636,PRD847856,SUP0095,DC_MUM,Retail,B886353,LOT25336,5,WH02,In Stock,Completed,SAP S/4HANA,10-05-2024 21:48
12,Dec,2021,Small private market,Surface Cleaners,Bathroom,E,B,7290105181954,500,ML,"11,375",88,North,Delhi,New Delhi,ST01039,PRD156879,SUP0117,DC_CHN,Retail,B430594,LOT91801,14,WH05,In Stock,Completed,SAP S/4HANA,09-11-2024 11:04
12,Dec,2021,Small private market,Dishwashing,Gel,Y,U,7290002921233,200,ML,"4,213",19,Central,Chhattisgarh,Raipur,ST00858,PRD237130,SUP0036,DC_DEL,Retail,B753821,LOT59195,6,WH05,Low Stock,Completed,Distributor Portal,04-04-2024 18:28
12,Dec,2021,Small private market,Stain Removal,Fabric Whitener,D,L,7290004147280,1,EACH,"5,014",46,South,Andhra Pradesh,Vijayawada,ST01452,PRD730817,SUP0094,DC_BLR,Wholesale,B461483,LOT63993,3,WH05,Low Stock,Completed,Retail POS,19-11-2024 03:49
12,Dec,2021,Small private market,Surface Cleaners,Multipurpose,Y,Y,7290109920153,840,GR,"6,472",24,Central,Chhattisgarh,Raipur,ST00476,PRD012204,SUP0044,DC_MUM,Modern Trade,B678702,LOT89452,4,WH03,In Stock,Completed,Distributor Portal,18-08-2024 07:29
12,Dec,2021,Small private market,Laundry Detergents,Liquid,Y,I,3045201106004,150,ML,"3,269",14,West,Goa,Panaji,ST00298,PRD366964,SUP0068,DC_BLR,Retail,B265030,LOT20375,6,WH05,In Stock,Pending,Distributor Portal,23-07-2024 15:49
12,Dec,2021,Small private market,Surface Cleaners,Bathroom,Y,I,3045201107001,150,ML,"1,738",8,West,Gujarat,Ahmedabad,ST00557,PRD252628,SUP0066,DC_MUM,E-Commerce,B395180,LOT70067,2,WH01,Reserved,Completed,Distributor Portal,04-02-2024 12:05
12,Dec,2021,Small private market,Air Care,Diffuser,H,C,4015000031394,250,ML,"21,404",131,West,Maharashtra,Pune,ST01118,PRD983749,SUP0044,DC_BLR,Retail,B657055,LOT87709,2,WH05,In Stock,Completed,Retail POS,07-03-2024 13:33
12,Dec,2021,Small private market,Stain Removal,Fabric Whitener,Y,A,48256214758,1000,GR,"4,451",17,North,Delhi,New Delhi,ST00107,PRD301711,SUP0077,DC_CHN,Retail,B446205,LOT15660,2,WH03,In Stock,Completed,SAP ECC,01-02-2024 08:29
12,Dec,2021,Small private market,Stain Removal,Color Care,Y,A,7290002921332,75,GR,"10,015",64,East,Bihar,Patna,ST01443,PRD692057,SUP0090,DC_DEL,Retail,B806665,LOT54934,8,WH03,In Stock,Completed,Distributor Portal,08-07-2024 13:07
12,Dec,2021,Small private market,Personal Hygiene,Sanitizer,Unknown,Z_,7297174000025,40,GR,"17,681",142,North,Punjab,Ludhiana,ST01302,PRD899621,SUP0029,DC_DEL,Retail,B581042,LOT83432,11,WH02,In Stock,Completed,SAP ECC,22-05-2024 22:40
12,Dec,2021,Small private market,Dishwashing,Bars,R,V,7290010357178,600,GR,959,4,West,Gujarat,Ahmedabad,ST00128,PRD484645,SUP0048,DC_KOL,Wholesale,B871784,LOT17415,13,WH01,In Stock,Completed,Distributor Portal,18-06-2024 16:42
12,Dec,2021,Small private market,Surface Cleaners,Multipurpose,R,V,7290108200201,1350,GR,"6,619",20,West,Gujarat,Ahmedabad,ST00459,PRD133602,SUP0036,DC_DEL,Retail,B691160,LOT96235,5,WH04,In Stock,Completed,Distributor Portal,17-12-2024 02:02
12,Dec,2021,Small private market,Air Care,Spray,R,V,7290108200218,1350,GR,"8,178",22,West,Gujarat,Ahmedabad,ST00038,PRD753137,SUP0092,DC_CHN,Wholesale,B163067,LOT20798,5,WH01,In Stock,Completed,SAP S/4HANA,03-08-2024 02:47
12,Dec,2021,Small private market,Stain Removal,Stain Remover,R,V,7290108200225,470,GR," 1,93,544 ","1,164",South,Kerala,Thiruvananthapuram,ST00198,PRD287441,SUP0008,DC_MUM,Wholesale,B440203,LOT28295,14,WH04,Reserved,Completed,SAP S/4HANA,21-06-2024 13:10
12,Dec,2021,Small private market,Laundry Detergents,Pods,R,V,7290108200232,470,GR,"80,119",473,Central,Madhya Pradesh,Indore,ST00357,PRD337982,SUP0005,DC_MUM,Retail,B513755,LOT15565,14,WH01,In Stock,Pending,SAP ECC,15-10-2024 10:23
12,Dec,2021,Small private market,Stain Removal,Color Care,R,V,7290108201574,1620,GR,"1,062",3,West,Goa,Panaji,ST00007,PRD312050,SUP0096,DC_DEL,Modern Trade,B210314,LOT48031,12,WH05,In Stock,Completed,Retail POS,01-10-2024 22:24
12,Dec,2021,Small private market,Stain Removal,Color Care,R,V,7290112003959,470,GR,"31,293",227,West,Maharashtra,Pune,ST01356,PRD722611,SUP0094,DC_BLR,Modern Trade,B641367,LOT79660,4,WH04,Low Stock,Completed,SAP ECC,13-02-2024 20:51
12,Dec,2021,Small private market,Stain Removal,Stain Remover,R,V,7290112003966,470,GR," 1,04,275 ",661,Central,Chhattisgarh,Raipur,ST00519,PRD731429,SUP0078,DC_DEL,E-Commerce,B281656,LOT30600,12,WH01,In Stock,Completed,SAP S/4HANA,27-11-2024 11:39
12,Dec,2021,Small private market,Air Care,Freshener,R,V,7290112003973,1350,GR,"26,347",84,Central,Chhattisgarh,Raipur,ST00194,PRD454964,SUP0047,DC_MUM,Retail,B232455,LOT83742,3,WH02,In Stock,Completed,Distributor Portal,27-01-2024 16:02
12,Dec,2021,Small private market,Stain Removal,Color Care,R,V,7290112003980,1350,GR,"40,988",123,East,Odisha,Bhubaneswar,ST00316,PRD041295,SUP0043,DC_KOL,Retail,B656264,LOT85995,5,WH03,Out of Stock,Pending,SAP S/4HANA,20-12-2024 10:02
12,Dec,2021,Small private market,Laundry Detergents,Pods,Unknown,S,7290108351491,720,GR,"14,404",72,East,Odisha,Bhubaneswar,ST01025,PRD577752,SUP0010,DC_MUM,E-Commerce,B398883,LOT88130,14,WH01,In Stock,Completed,Retail POS,08-04-2024 21:26
12,Dec,2021,Small private market,Personal Hygiene,Sanitizer,S,S,7290108351576,1500,GR,"15,318",55,South,Kerala,Thiruvananthapuram,ST01086,PRD008223,SUP0010,DC_BLR,Retail,B939294,LOT96839,12,WH01,In Stock,Completed,Distributor Portal,17-11-2024 10:21
12,Dec,2021,Small private market,Surface Cleaners,Bathroom,U,R,7290000339191,350,GR,"59,127",275,West,Goa,Panaji,ST00343,PRD407637,SUP0006,DC_BLR,Retail,B156420,LOT96487,3,WH03,In Stock,Pending,Distributor Portal,12-05-2024 16:47
12,Dec,2021,Small private market,Surface Cleaners,Bathroom,B,O,7290006784506,750,ML,"5,282",47,Central,Chhattisgarh,Raipur,ST00601,PRD618520,SUP0016,DC_KOL,Modern Trade,B570662,LOT44473,12,WH04,In Stock,Completed,Distributor Portal,17-09-2024 21:49
12,Dec,2021,Small private market,Dishwashing,Liquid,R,V,7290101864127,750,ML," 5,40,566 ","3,270",South,Kerala,Thiruvananthapuram,ST01042,PRD932570,SUP0060,DC_BLR,Retail,B983432,LOT45502,14,WH04,In Stock,Returned,Distributor Portal,01-01-2024 12:09
12,Dec,2021,Small private market,Stain Removal,Color Care,R,V,7290112001641,950,ML,567,3,West,Gujarat,Ahmedabad,ST00620,PRD503799,SUP0026,DC_DEL,Modern Trade,B677091,LOT54863,12,WH05,Reserved,Completed,SAP S/4HANA,10-04-2024 02:09
12,Dec,2021,Small private market,Dishwashing,Bars,S,S,7290000286907,750,ML,"9,759",36,North,Haryana,Gurugram,ST01395,PRD809008,SUP0021,DC_DEL,Wholesale,B534923,LOT54660,8,WH05,Low Stock,Pending,SAP ECC,05-12-2024 15:43
12,Dec,2021,Small private market,Surface Cleaners,Kitchen,S,S,7290000286921,750,ML,"85,524",529,South,Karnataka,Mysuru,ST00822,PRD253787,SUP0100,DC_MUM,Modern Trade,B758539,LOT86124,11,WH05,In Stock,Completed,SAP ECC,26-09-2024 04:15
12,Dec,2021,Small private market,Personal Hygiene,Sanitizer,S,S,7290005430602,750,ML," 6,58,845 ","3,501",Central,Madhya Pradesh,Indore,ST00235,PRD607409,SUP0058,DC_CHN,Modern Trade,B288332,LOT14097,7,WH02,In Stock,Returned,SAP ECC,04-04-2024 22:56
12,Dec,2021,Small private market,Personal Hygiene,Sanitizer,S,S,7290012823657,750,ML,"3,216",25,East,Bihar,Patna,ST01093,PRD658500,SUP0041,DC_DEL,Retail,B430376,LOT43823,7,WH03,Low Stock,Completed,SAP ECC,10-04-2024 04:49
12,Dec,2021,Small private market,Air Care,Spray,Y,H,7290014905894,500,ML,352,3,West,Gujarat,Ahmedabad,ST00447,PRD060016,SUP0106,DC_DEL,Wholesale,B149528,LOT99897,3,WH04,In Stock,Completed,Distributor Portal,15-12-2024 18:50
12,Dec,2021,Small private market,Personal Hygiene,Handwash,Unknown,V,7290011074173,20,EACH,"1,632",6,South,ANDHRA PRADESH,Vijayawada,ST00610,PRD632840,SUP0030,DC_KOL,Wholesale,B935336,LOT48557,12,WH02,In Stock,Completed,Distributor Portal,12-11-2024 14:34
12,Dec,2021,Private market minimarkets,Dishwashing,Liquid,R,V,7290101866633,3000,ML," 6,26,504 ","2,378",North,Haryana,Gurugram,ST00008,PRD627263,SUP0005,DC_DEL,Retail,B276084,LOT46104,6,WH05,In Stock,Cancelled,SAP ECC,19-03-2024 14:09
12,Dec,2021,Private market minimarkets,Laundry Detergents,Liquid,R,V,7290101866787,3000,ML," 2,91,658 ","1,114",North,Punjab,Ludhiana,ST00462,PRD959882,SUP0010,DC_MUM,Retail,B436258,LOT20514,11,WH03,In Stock,Completed,SAP ECC,09-01-2024 02:53
12,Dec,2021,Private market minimarkets,Personal Hygiene,Handwash,R,V,7290108200188,940,ML,"3,386",17,Central,Chhattisgarh,Raipur,ST01000,PRD925874,SUP0112,DC_KOL,Wholesale,B474604,LOT10645,9,WH05,In Stock,Completed,Retail POS,30-01-2024 01:44
12,Dec,2021,Private market minimarkets,Dishwashing,Gel,R,V,7290108200195,940,ML,"3,609",18,North,Delhi,New Delhi,ST01335,PRD445966,SUP0095,DC_DEL,Retail,B915166,LOT91863,13,WH01,In Stock,Completed,SAP S/4HANA,23-01-2024 06:08
12,Dec,2021,Private market minimarkets,Personal Hygiene,Handwash,R,V,7290112004024,940,ML,"1,318",6,West,Maharashtra,Mumbai,ST00134,PRD124505,SUP0011,DC_MUM,Retail,B169861,LOT22729,3,WH05,Low Stock,Pending,Distributor Portal,21-12-2024 01:05
12,Dec,2021,Private market minimarkets,Dishwashing,Liquid,R,V,7290112004031,940,ML,"2,698",14,West,Goa,Panaji,ST00385,PRD799454,SUP0102,DC_KOL,Retail,B661105,LOT12816,9,WH03,Low Stock,Completed,Distributor Portal,02-05-2024 18:25
12,Dec,2021,Private market minimarkets,Surface Cleaners,Multipurpose,R,V,8410104252106,1000,ML,"3,380",27,South,Telangana,Hyderabad,ST00056,PRD322366,SUP0063,DC_CHN,Retail,B380950,LOT95388,10,WH04,In Stock,Pending,Retail POS,09-01-2024 04:09
12,Dec,2021,Private market minimarkets,Laundry Detergents,Pods,N,T_2,7290003976768,750,ML,"5,390",44,North,Uttar Pradesh,Lucknow,ST00993,PRD019328,SUP0007,DC_MUM,Retail,B266125,LOT61973,4,WH03,In Stock,Completed,Retail POS,05-11-2024 08:09
12,Dec,2021,Private market minimarkets,Personal Hygiene,Wipes,N,T_2,7290003976775,3000,ML,"6,263",31,East,Bihar,Patna,ST01384,PRD528217,SUP0059,DC_DEL,Wholesale,B857726,LOT27564,13,WH04,Low Stock,Returned,Retail POS,03-05-2024 07:21
12,Dec,2021,Private market minimarkets,Stain Removal,Color Care,N,T_2,7290003976782,3000,ML,"2,364",13,West,Goa,Panaji,ST01138,PRD962231,SUP0012,DC_KOL,Modern Trade,B426492,LOT79825,14,WH03,Reserved,Completed,SAP S/4HANA,28-05-2024 07:08
12,Dec,2021,Private market minimarkets,Laundry Detergents,Pods,S,S,7290005425912,4000,ML,"55,386",168,South,Kerala,Thiruvananthapuram,ST01112,PRD594207,SUP0064,DC_CHN,Modern Trade,B270230,LOT70489,5,WH03,In Stock,Completed,Distributor Portal,15-11-2024 01:39
12,Dec,2021,Private market minimarkets,Surface Cleaners,Multipurpose,S,S,7290005430626,2000,ML,"15,769",71,East,Bihar,Patna,ST00138,PRD786327,SUP0109,DC_MUM,Retail,B501793,LOT58414,9,WH04,Out of Stock,Completed,Retail POS,30-07-2024 16:44
12,Dec,2021,Private market minimarkets,Stain Removal,Color Care,S,S,7290013268891,3000,ML," 6,37,699 ","2,153",East,Bihar,Patna,ST01132,PRD577980,SUP0113,DC_CHN,Retail,B673086,LOT66903,3,WH01,Low Stock,Completed,Retail POS,03-12-2024 20:28
12,Dec,2021,Private market minimarkets,Laundry Detergents,Pods,S,S,7290014397453,3000,ML," 1,25,541 ",435,West,Goa,Panaji,ST00535,PRD312689,SUP0041,DC_MUM,Retail,B723653,LOT30904,3,WH03,Reserved,Completed,SAP ECC,24-06-2024 03:26
12,Dec,2021,Private market minimarkets,Surface Cleaners,Bathroom,S,S,7290107280563,3000,ML," 1,66,765 ",570,West,Goa,Panaji,ST00144,PRD749328,SUP0060,DC_DEL,Retail,B753671,LOT73871,2,WH03,In Stock,Completed,SAP ECC,16-10-2024 18:25
12,Dec,2021,Private market minimarkets,Laundry Detergents,Powder,E,B,7290105181954,500,ML,"26,448",209,Central,Madhya Pradesh,Indore,ST00869,PRD601935,SUP0072,DC_MUM,Modern Trade,B812073,LOT93750,13,WH02,Reserved,Completed,Distributor Portal,15-04-2024 09:30
12,Dec,2021,Private market minimarkets,Stain Removal,Stain Remover,Y,U,7290002921233,200,ML,"9,946",49,East,Odisha,Bhubaneswar,ST00656,PRD442554,SUP0028,DC_DEL,Retail,B838380,LOT84552,3,WH05,In Stock,Completed,Retail POS,06-09-2024 06:03
12,Dec,2021,Private market minimarkets,Surface Cleaners,Bathroom,D,L,7290004147280,1,EACH,"7,064",61,North,Uttar Pradesh,Lucknow,ST00056,PRD499530,SUP0080,DC_MUM,Retail,B650330,LOT54699,14,WH02,In Stock,Completed,Retail POS,18-05-2024 09:43
12,Dec,2021,Private market minimarkets,Surface Cleaners,Bathroom,D,L,7290004147327,1000,GR,"1,624",9,West,Gujarat,Ahmedabad,ST00620,PRD585250,SUP0063,DC_KOL,E-Commerce,B568736,LOT94510,14,WH03,In Stock,Pending,Distributor Portal,08-02-2024 21:32
12,Dec,2021,Private market minimarkets,Dishwashing,Liquid,Y,Y,7290109920153,840,GR,"12,105",45,Central,Chhattisgarh,Raipur,ST01030,PRD098435,SUP0117,DC_MUM,Retail,B186052,LOT83740,13,WH03,In Stock,Completed,Distributor Portal,22-04-2024 19:00
12,Dec,2021,Private market minimarkets,Stain Removal,Fabric Whitener,S,S,7290003015597,250,ML,"1,083",6,West,Maharashtra,Mumbai,ST00542,PRD548449,SUP0003,DC_MUM,Wholesale,B628792,LOT98134,13,WH03,In Stock,Completed,SAP S/4HANA,10-09-2024 19:36
12,Dec,2021,Private market minimarkets,Personal Hygiene,Sanitizer,Y,I,3045201106004,150,ML,"4,325",22,West,Maharashtra,Pune,ST00447,PRD403039,SUP0101,DC_BLR,Retail,B988385,LOT45890,10,WH01,In Stock,Completed,Retail POS,22-04-2024 05:44
12,Dec,2021,Private market minimarkets,Surface Cleaners,Kitchen,Y,I,3045201107001,150,ML,"4,366",22,West,Maharashtra,Pune,ST01409,PRD558377,SUP0032,DC_BLR,Retail,B607491,LOT80208,13,WH02,In Stock,Completed,SAP ECC,09-09-2024 23:08
12,Dec,2021,Private market minimarkets,Laundry Detergents,Powder,Y,I,3045201108008,150,ML,"3,936",20,West,Gujarat,Ahmedabad,ST01331,PRD848282,SUP0021,DC_MUM,Modern Trade,B259703,LOT47420,6,WH05,In Stock,Pending,SAP S/4HANA,12-11-2024 00:54
12,Dec,2021,Private market minimarkets,Dishwashing,Gel,H,C,4015000031394,250,ML,"39,137",237,East,Odisha,Bhubaneswar,ST00874,PRD284197,SUP0055,DC_BLR,Retail,B199147,LOT14536,5,WH01,Low Stock,Pending,SAP S/4HANA,10-02-2024 21:59
12,Dec,2021,Private market minimarkets,Dishwashing,Bars,Y,A,48256214758,1000,GR,"24,893",108,South,Tamil Nadu,Coimbatore,ST00639,PRD117381,SUP0109,DC_DEL,Retail,B418263,LOT85033,3,WH04,In Stock,Pending,SAP S/4HANA,09-10-2024 22:10
12,Dec,2021,Private market minimarkets,Dishwashing,Liquid,Y,A,7290002921332,75,GR,"25,447",193,North,Delhi,New Delhi,ST01326,PRD018447,SUP0018,DC_BLR,Retail,B433262,LOT75679,3,WH03,In Stock,Completed,Distributor Portal,19-01-2024 17:06
12,Dec,2021,Private market minimarkets,Dishwashing,Bars,G,Z_,7297174000025,40,GR,"14,499",122,West,Gujarat,Ahmedabad,ST01429,PRD090841,SUP0053,DC_MUM,Retail,B628937,LOT86555,7,WH01,In Stock,Completed,SAP S/4HANA,29-04-2024 05:59
12,Dec,2021,Private market minimarkets,Surface Cleaners,Multipurpose,R,V,7290108200201,1350,GR,"43,251",136,South,Kerala,Kochi,ST00611,PRD004111,SUP0112,DC_CHN,Modern Trade,B635999,LOT95749,8,WH04,In Stock,Completed,SAP S/4HANA,25-10-2024 10:00
12,Dec,2021,Private market minimarkets,Surface Cleaners,Multipurpose,R,V,7290108200218,1350,GR,"7,823",24,South,Karnataka,Mysuru,ST00837,PRD059820,SUP0110,DC_CHN,Modern Trade,B340633,LOT74993,5,WH03,Low Stock,Pending,Retail POS,18-03-2024 12:46
12,Dec,2021,Private market minimarkets,Surface Cleaners,Kitchen,R,V,7290108200225,470,GR," 1,54,949 ","1,042",South,Andhra Pradesh,Vijayawada,ST00780,PRD618317,SUP0075,DC_MUM,Retail,B450256,LOT56517,12,WH01,In Stock,Completed,SAP S/4HANA,29-11-2024 18:43
12,Dec,2021,Private market minimarkets,Stain Removal,Fabric Whitener,R,V,7290108200232,470,GR,"49,359",300,Central,Chhattisgarh,Raipur,ST00837,PRD118949,SUP0061,DC_MUM,Retail,B536013,LOT48234,13,WH03,In Stock,Completed,Retail POS,24-06-2024 01:19
12,Dec,2021,Private market minimarkets,Surface Cleaners,Multipurpose,R,V,7290112003959,470,GR," 1,08,477 ",666,East,Odisha,Bhubaneswar,ST00510,PRD732881,SUP0050,DC_CHN,Wholesale,B430822,LOT78659,8,WH02,In Stock,Completed,Retail POS,12-10-2024 01:28
12,Dec,2021,Private market minimarkets,Stain Removal,Stain Remover,R,V,7290112003966,470,GR," 2,83,459 ","1,868",South,Karnataka,Bengaluru,ST01097,PRD200694,SUP0008,DC_KOL,Retail,B378773,LOT17896,2,WH03,In Stock,Completed,Retail POS,06-05-2024 22:20
12,Dec,2021,Private market minimarkets,Stain Removal,Fabric Whitener,R,V,7290112003973,1350,GR," 1,34,244 ",424,East,Bihar,Patna,ST00812,PRD374883,SUP0012,DC_BLR,Modern Trade,B694934,LOT78178,14,WH05,In Stock,Completed,Retail POS,04-12-2024 16:19
12,Dec,2021,Private market minimarkets,Personal Hygiene,Wipes,R,V,7290112003980,1350,GR," 2,27,787 ",705,South,Andhra Pradesh,Vijayawada,ST00564,PRD316107,SUP0051,DC_KOL,E-Commerce,B868834,LOT48342,9,WH05,In Stock,Completed,SAP ECC,09-11-2024 14:27
12,Dec,2021,Private market minimarkets,Surface Cleaners,Bathroom,S,S,7290108351491,720,GR,"60,529",327,East,West Bengal,Kolkata,ST00265,PRD766826,SUP0116,DC_DEL,Retail,B974371,LOT27913,14,WH03,Low Stock,Completed,Distributor Portal,17-06-2024 00:59
12,Dec,2021,Private market minimarkets,Laundry Detergents,Liquid,S,S,7290108351576,1500,GR,"34,369",129,North,Uttar Pradesh,Lucknow,ST01251,PRD446719,SUP0066,DC_CHN,Retail,B638685,LOT12635,13,,In Stock,Completed,SAP ECC,04-01-2024 13:20
12,Dec,2021,Private market minimarkets,Dishwashing,Liquid,U,R,7290000339191,350,GR," 1,34,635 ",647,West,Goa,Panaji,ST01217,PRD090000,SUP0041,DC_CHN,E-Commerce,B129551,LOT53373,4,WH04,In Stock,Completed,SAP S/4HANA,16-04-2024 01:09
12,Dec,2021,Private market minimarkets,Personal Hygiene,Wipes,B,O,7290006784506,750,ML,"1,903",20,North,Uttar Pradesh,Lucknow,ST01398,PRD960422,SUP0022,DC_KOL,Retail,B876015,LOT68007,14,WH04,Reserved,Pending,Distributor Portal,07-08-2024 09:25
12,Dec,2021,Private market minimarkets,Laundry Detergents,Liquid,R,V,7290101864127,750,ML," 6,70,511 ","4,347",East,West Bengal,Kolkata,ST00010,PRD889879,SUP0009,DC_DEL,Retail,B475322,LOT23425,8,WH05,In Stock,Completed,Distributor Portal,12-10-2024 16:57
12,Dec,2021,Private market minimarkets,Laundry Detergents,Pods,R,V,7290101865698,300,ML,"2,128",10,North,Delhi,New Delhi,ST00302,PRD728228,SUP0078,DC_KOL,Modern Trade,B867353,LOT26038,8,WH05,In Stock,Completed,SAP ECC,08-03-2024 05:09
12,Dec,2021,Private market minimarkets,Dishwashing,Liquid,S,S,7290000286907,750,ML,"17,979",62,West,Maharashtra,Mumbai,ST01383,PRD236823,SUP0079,DC_DEL,Retail,B984368,LOT49680,4,WH01,In Stock,Completed,SAP S/4HANA,30-07-2024 12:22
12,Dec,2021,Private market minimarkets,Personal Hygiene,Sanitizer,S,S,7290000286921,750,ML," 1,17,116 ",829,West,Maharashtra,Mumbai,ST00805,PRD698902,SUP0011,DC_MUM,E-Commerce,B256373,LOT65750,6,WH02,In Stock,Completed,Retail POS,04-12-2024 07:39
12,Dec,2021,Private market minimarkets,Air Care,Freshener,Unknown,S,7290005430602,750,ML," 9,21,991 ","5,314",East,West Bengal,Kolkata,ST01076,PRD762527,SUP0013,DC_MUM,Retail,B794195,LOT28927,3,WH05,In Stock,Completed,Retail POS,26-06-2024 11:50
12,Dec,2021,Private market minimarkets,Air Care,Freshener,S,S,7290012823657,750,ML,"16,937",144,Central,Madhya Pradesh,Indore,ST00099,PRD856144,SUP0056,DC_CHN,Modern Trade,B299494,LOT91241,10,WH05,In Stock,Completed,Distributor Portal,02-02-2024 04:05
12,Dec,2021,Private market minimarkets,Stain Removal,Fabric Whitener,S,S,7290014397859,230,ML,198,1,East,Odisha,Bhubaneswar,ST00593,PRD396632,SUP0028,DC_MUM,Modern Trade,B808664,LOT14695,6,WH03,In Stock,Completed,Retail POS,31-07-2024 23:41
12,Dec,2021,Private market minimarkets,Stain Removal,Fabric Whitener,Y,K,8420822130624,750,ML,438,2,Central,Chhattisgarh,Raipur,ST01037,PRD696796,SUP0089,DC_KOL,Modern Trade,B805821,LOT96204,5,WH02,In Stock,Pending,Retail POS,31-10-2024 22:54
12,Dec,2021,Private market minimarkets,Stain Removal,Stain Remover,Y,H,7290006618931,750,ML,183,2,Central,Madhya Pradesh,Indore,ST01414,PRD468403,SUP0064,DC_DEL,Modern Trade,B404583,LOT54591,11,WH02,In Stock,Completed,SAP S/4HANA,05-04-2024 04:31
12,Dec,2021,Private market minimarkets,Stain Removal,Color Care,Y,H,7290014905894,500,ML,"4,114",34,North,Uttar Pradesh,Lucknow,ST00357,PRD928990,SUP0101,DC_CHN,E-Commerce,B765298,LOT81229,4,WH05,Low Stock,Completed,SAP S/4HANA,07-04-2024 00:59
12,Dec,2021,Private market minimarkets,Air Care,Freshener,K,P,7290017088396,20,EACH,429,2,North,Punjab,Ludhiana,ST00928,PRD937199,SUP0064,DC_MUM,E-Commerce,B533606,LOT42464,2,WH03,Low Stock,Completed,SAP S/4HANA,13-07-2024 18:06
12,Dec,2021,Private market minimarkets,Stain Removal,Fabric Whitener,R,V,7290011074173,20,EACH,"2,341",10,South,Tamil Nadu,Coimbatore,ST00011,PRD002229,SUP0070,DC_CHN,Retail,B399200,LOT43999,8,WH01,In Stock,Cancelled,Distributor Portal,12-04-2024 00:00
12,Dec,2021,Private discounters,Stain Removal,Fabric Whitener,C,E,5412533002652,200,ML,"5,166",20,North,Punjab,Ludhiana,ST00081,PRD461282,SUP0055,DC_CHN,Modern Trade,B146991,LOT80115,4,WH04,Low Stock,Completed,SAP S/4HANA,15-09-2024 08:28
12,Dec,2021,Private discounters,Stain Removal,Stain Remover,R,V,7290101866633,3000,ML," 15,84,205 ","6,235",South,Kerala,Kochi,ST01285,PRD767481,SUP0037,DC_DEL,Retail,B254225,LOT17236,12,WH05,Reserved,Completed,SAP S/4HANA,07-09-2024 23:50
12,Dec,2021,Private discounters,Stain Removal,Stain Remover,R,V,7290101866787,3000,ML," 6,15,084 ","2,473",West,Gujarat,Ahmedabad,ST00006,PRD436563,SUP0033,DC_KOL,Retail,B509080,LOT58179,14,WH04,In Stock,Completed,SAP ECC,26-04-2024 23:21
